url,company,website,job_name,job_description,job_function
https://www.timesjobs.com/job-detail/cashier-required-in-singapore-adal-immigrations-llp-singapore-2-to-7-yrs-jobid-GigPQPPnvBhzpSvf__PLUS__uAgZw==&source=srp,,,"
	  
  Cashier  Required In  SINGAPORE
  ","Ensure swift, accurate and friendly purchase experience for store customers,Operate retail store product checkout equipment (e.g., cash registers, credit/debit card terminals, scanners),Collect payments and help with bagging purchases,Maintain accurate count of cash receipts,Balance cash register and provide appropriate transaction reports,Assist customers with product recommendations, directions to product store locations,Keep checkout areas and workspace clean to ensure efficient processing","Accounting/Tax/Company Secretary/Audit,Finance"
https://www.timesjobs.com/job-detail/team-lead-sr-ios-application-developer-fuel4media-technologies-pvt-ltd-noida-greater-noida-3-to-6-yrs-jobid-eIX1lt9rtytzpSvf__PLUS__uAgZw==&source=srp,Fuel4Media Technologies Pvt. Ltd,http://www.Fuel4Media.com,"
	  
  Team Lead/Sr. iOS Application Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/trade-operations-and-cheque-processing-freshers-min-6m-expe-2coms-hyderabad-secunderabad-8-to-18-yrs-jobid-snSAbicBg0xzpSvf__PLUS__uAgZw==&source=srp,2coms,,"
	  
  Trade operations and cheque processing  - Freshers  Min 6M expe
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-software-engineer-innervex-technologies-pvt-ltd-coimbatore-1-to-2-yrs-jobid-CgWXyJHFhWZzpSvf__PLUS__uAgZw==&source=srp,innervex technologies pvt.ltd,https://www.innervex.com/,"
	  
  iOS Software Engineer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/b2b-sales-inside-sales-exp-bangalore-2coms-bengaluru-bangalore-1-to-4-yrs-jobid-yAKtg6dLa2pzpSvf__PLUS__uAgZw==&source=srp,2coms,,"
	  
  B2B sales / Inside sales - Exp - Bangalore
  ",,Operations/Customer Service/Telecalling/Backend
https://www.timesjobs.com/job-detail/support-lead-tech-support-167661-hyrefox-consultants-bengaluru-bangalore-0-to-3-yrs-jobid-XDVy946M2TBzpSvf__PLUS__uAgZw==&source=srp,HyreFox Consultants,http://www.hyrefox.com,"
	  
  Support Lead_Tech Support{167661}
  ",,Ticketing/Reservation/Travel Agent/Airlines
https://www.timesjobs.com/job-detail/ios-iphone-developer-mnc-kolkata-1-to-5-yrs-jobid-qL2jlOGLZnJzpSvf__PLUS__uAgZw==&source=srp,MNC,,"
	  
  iOS / iPhone Developer
  ","Develop iOS mobile applications.,Design and build advanced applications for the iOS platform.,Designing and developing user interfaces. Collaborate with the UI/UX design team for creating the graphic elements.,Writing and reviewing code using Objective C/Swift language.,Unit-test code for robustness, including edge cases, usability, and general reliability. ,Data management using relational and non-relational data management systems.,Familiarity with authentication and encryption technology.,At least a B.Tech/BS degree from a reputed University in Computer Science, Electrical/Electronic engineering (or other engineering/Science major) with relevant experience.,2 – 5 years of experience in building iOS applications using the Objective C/ Swift language.,An eye for creating beautiful user interfaces.,Ability to communicate in English. Effective communications skills and interpersonal skills, both orally and in written form.,Ability to juggle multiple projects simultaneously. ,Attention to details, ability to prioritize and meet deadlines. ,Review in every 2-3 months,Opportunity to learn new technologies at the company's expense,On-Time Salary,Fair Pay Policy,Easy Leave Structure,Possible overseas trip,CTC is no bar for the right candidate.,Alternate Saturday off (Flexible Timings)",Kolkata
https://www.timesjobs.com/job-detail/trade-operations-and-cheque-processing-team-lead-manager-del-2coms-hyderabad-secunderabad-8-to-18-yrs-jobid-QvkQ2VqjKudzpSvf__PLUS__uAgZw==&source=srp,2coms,,"
	  
  Trade operations and cheque processing  - Team lead/Manager/Del
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/member-of-technical-staff-nutanix-bengaluru-bangalore-2-to-5-yrs-jobid-__SLASH__aCX3fyxe4FzpSvf__PLUS__uAgZw==&source=srp,Nutanix,https://www.nutanix.com/,"
	  
  Member of Technical Staff
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/associate-product-owner-payments-pelican-simply-intelligent-mumbai-4-to-5-yrs-jobid-7CJ__SLASH__e__PLUS__PFl9xzpSvf__PLUS__uAgZw==&source=srp,Pelican Simply Intelligent,http://www.pelican.ai,"
	  
  Associate Product Owner - Payments
  ","Define, design and bring to market payments products and solutions globally.,Prepare or update product definition and other product related documents.,Assist in product marketing activities including blog, white paper, and e-book.,Participate in training on new product or add-on product functionalities to sales and pre-sales colleagues.,Participate with product manager on analyst review and providing product vision and presentation.,Be a product lead for Pelicans initiatives in payments and open banking strategy.,Work with delivery and development teams on design, build and implementation of new initiatives and solutions.,Undertake periodic meetings with key clients along with product manager, to share product roadmap, strategy, and initiatives.,Lead and own the relationship with industry bodies relevant to the role, such as The Clearing House (TCH), NACHA, and BAFT.,Create product roadmap based on industry experience, and regularly present recommendations to the management team.,Undertake speaking opportunities and presentations on panels at conferences and industry events, promoting Pelicans solutions where required.,Assist with pre-sales tasks, giving support to the sales team on customer pitches and presentations.,Experience Level,: 4-5 years work experience in product ownership or similar role.,Work experience in financial services related projects/products especially banks or software company.,Bachelors degree, preferably in any of the computer science fields.,Domain certifications are an added advantage.,Strong knowledge in payments area such as Transaction Banking and Corporate Banking markets.,Comfortable participating in panels at conferences, presenting, completing webinars, etc.,Experience and knowledge of cross border and real-time payments including SWIFT.,Previous exposure to Payments teams in banks or at vendors and would be an advantage.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/veeva-systems-lead-engineer-test-automation-veeva-systems-hyderabad-secunderabad-10-to-13-yrs-jobid-T7__SLASH__41AmhlVxzpSvf__PLUS__uAgZw==&source=srp,Veeva Systems,http://www.veeva.com,"
	  
  Veeva Systems - Lead Engineer - Test Automation
  ","Learn and understand features of Veeva Vault platform and applications,Work on CI/CD tools (Git, Jenkins, JIRA) on a daily basis,Develop and maintain automation scripts (API and UI),Communicating status and working effectively with onshore/offshore managers,Troubleshoot day to day technical issues related to test automation,Perform code reviews and be a technical mentor to team members,Work with managers to arrive at metrics for measuring the code quality for test automation suite,Work closely with scrum masters on sprint plannings and backlog grooming,Be a key player for the growth of Veeva Hyderabad by contributing to recruiting initiatives,10  years of experience in software test automation,Strong experience in Java, Object-Oriented Methodologies,Strong experience with automated test frameworks (e.g. Selenium, Cucumber),Good working knowledge of CI/CD tools (Git, Jenkins, JIRA),Experience with Agile/Scrum development methodologies (preferably in an onshore /offshore model),Experience working for a product-based company,Excellent team collaboration and effective communication skills,Experience playing a technical mentor role to the team and performing code reviews,Experience leading automation projects in a technical role and actively participated in overall program/project management activities,Bachelor's or Masters' Degree in computer engineering, computer science, electrical engineering, or similar,Experience with applicable software and programs including Kotlin, Swift, JAVA, and React.,Experience with Android and Mac platforms,Fluency in interfacing and functional testing.,A natural problem solver and critical thinker.,Comfortable debugging and working with object-oriented programming.,Experience in Mobile Testing and Automation  Appium, XCUI, Espresso, KI,Experience in Mobile Apps Development (Android/iOS),Experience working in the life sciences and health care industry,Participation in code hackathons and other open source community activities,Allocations for continuous learning & development,Health insurance with generous coverage limits,Fixed cash bonus,Allowance for wellness & fitness programs,Winter break",Bio Tech/R&D/Scientist
https://www.timesjobs.com/job-detail/technical-architect-mean-stack-alliance-recruitment-agency-mumbai-5-to-10-yrs-jobid-GX__SLASH__4bXrOUwpzpSvf__PLUS__uAgZw==&source=srp,alliance recruitment agency,http://www.alliancerecruitmentagency.com,"
	  
  Technical Architect - MEAN Stack
  ","Responsible for end-to-end architecture of new products: Concepts, Architecture, Design & Delivery, Roll-out and Customer Success.,Lead, manage, and mentor a team of 15  internal engineers.,Architect scalable, robust and cost-effective solutions in a cloud environment.,Take complete ownership of the Non-Functional Requirements and in driving the technology road-map.,Work with technical leaders in other groups like R&D, Marketing and Customer Service, etc. in understanding the pain points and work with the engineering leaders to address them.,Identify applications for new technologies and lead implementation.,Help define and maintain principles, guidelines, reference architectures, standards, roadmaps, and patterns especially as they pertain to custom application development.,Establish a common set of architecture and design principles that the various engineering groups should adhere to.,Actively research industry-wide frameworks and integrate them into the platform needs.,Have a research mindset to investigate complex technical challenges and help us grow intellectual property assets.,Motivate the larger team by being abreast with latest technological trends and demonstrating superior leadership skills.,Steer various technical initiatives by working with counterparts in other engineering groups considering operational requirements.,Minimum 5 years of Experience in MEAN or MERN (MongoDB with Express, Node.js, Angular/React, End to End Development, Deployment, and Maintenance of Code single-handedly).,Knowledge of Java and Android.,At least 3 years experience with native application development (ObjectiveC, Swift and Android) as well as experience with hybrid development (React or Flutter).,Strong experience developing web applications and understanding of new web technologies.,Experience building highly-available applications.,Experience building/hosting production applications on any major cloud provider.,Working knowledge of web service infrastructure such as DNS, load balancers, reverse proxies, CDNs, application Servers, and databases.,Basic understanding of networking concepts.,Experience using AUTH technologies such as OAuth2, LDAP/SAML a plus.,Strong experience with Git.,Experience setting up CI/CD for new applications and development workflows.,Experience writing unit and functional tests.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/principal-engineer-test-automation-cdms-veeva-systems-hyderabad-secunderabad-10-to-13-yrs-jobid-MqBsaD6fLTJzpSvf__PLUS__uAgZw==&source=srp,Veeva Systems,http://www.veeva.com,"
	  
  Principal Engineer - Test Automation (CDMS)
  ","Learn and understand features of Veeva Vault platform and applications,Work on CI/CD tools (Git, Jenkins, JIRA) on a daily basis,Develop and maintain automation scripts (API and UI),Communicating status and working effectively with onshore/offshore managers,Troubleshoot day to day technical issues related to test automation,Perform code reviews and be a technical mentor to team members,Work with managers to arrive at metrics for measuring the code quality for test automation suite,Work closely with scrum masters on sprint plannings and backlog grooming,Be a key player for the growth of Veeva Hyderabad by contributing to recruiting initiatives,10  years of experience in software test automation,Strong technical leadership abilities and project management experience,Provide a practical approach to complex testing, specifically in the areas of the automation of test cases for the purposes of regression testing,Proficient in QA process & methodologies, tools, and different testing approaches,Strong experience in Java, Object-Oriented Methodologies,Strong experience with automated test frameworks (e.g. Selenium, Cucumber),Strong experience in testing Restful API & HTTP web services, JSON/XML, Web-based applications,Good working knowledge of CI/CD tools (Git, Jenkins, JIRA),Experience in Mobile Testing and Automation  Appium, XCUI, Espresso, KI,Experience in Mobile Apps Development (Android/iOS),Experience with data analytics and log analysis tool such as Kibana, Elasticsearch, etc,Able to lead multiple implementations,Collaborate to gather automation requirements, design automated tests and implement scalable test automation solutions,Design, develop and manage automated testing artifacts.,Comfortable debugging and working with object-oriented programming,Experience with Agile/Scrum development methodologies (preferably in an onshore /offshore model),Experience working for a product-based company,Excellent team collaboration and effective communication skills,Experience playing a technical mentor role to the team and performing code reviews,Experience leading automation projects in a technical role and actively participating in overall program/project management activities,Experience with applicable software and programs including Kotlin, Swift, JAVA, and React.,Fluency in interfacing and functional testing,A natural problem solver and critical thinker,Knowledge of modern best practices for software development including IDE, source control, build processes, release management, and deployment,Bachelors or Masters Degree in computer engineering, computer science, electrical engineering, or similar",IT Software : Software Products & Services
